id,brand,title,description,price,priceCurrency,text
19499147,,Kingston DT MicroDuo 16GBUSB 3.0,USB Flash Drive 16GB DT MicroDuo USB 3.0 micro USB OTG,33.6134,RON,COL brand VAL  COL title VAL Kingston DT MicroDuo 16GBUSB 3.0 COL description VAL USB Flash Drive 16GB DT MicroDuo USB 3.0 micro USB OTG COL price VAL 33.6134 COL priceCurrency VAL RON
54746544,Epson,Epson Tintenpatrone photo schwarz T 157 T 1571,Epson Tintenpatrone T1571 Photo Black Ultra Chrome K3,,,COL brand VAL Epson COL title VAL Epson Tintenpatrone photo schwarz T 157 T 1571 COL description VAL Epson Tintenpatrone T1571 Photo Black Ultra Chrome K3 COL price VAL  COL priceCurrency VAL 
71130653,,"SRAM 7-speed cassette, 12-32T",,23.95,USD,"COL brand VAL  COL title VAL SRAM 7-speed cassette, 12-32T COL description VAL  COL price VAL 23.95 COL priceCurrency VAL USD"
19216477,,Šiltovka New Era NFL New Orleans Saints 9Fifty Cap,,3.99E1,EUR,COL brand VAL  COL title VAL Šiltovka New Era NFL New Orleans Saints 9Fifty Cap COL description VAL  COL price VAL 3.99E1 COL priceCurrency VAL EUR
29316472,,Ubiquiti UniFi AC High Density 5-pack UAP-AC-HD-5 Ubiquiti,,1219.00,EUR,COL brand VAL  COL title VAL Ubiquiti UniFi AC High Density 5-pack UAP-AC-HD-5 Ubiquiti COL description VAL  COL price VAL 1219.00 COL priceCurrency VAL EUR
47933104,Maxxis,"Maxxis Maxxis, High Roller II, 27.5x2.40, Folding, 3C Maxx Terra, Tubeless Ready, EXO, 60TPI, 60PSI, Black",,84.00,USD,"COL brand VAL Maxxis COL title VAL Maxxis Maxxis, High Roller II, 27.5x2.40, Folding, 3C Maxx Terra, Tubeless Ready, EXO, 60TPI, 60PSI, Black COL description VAL  COL price VAL 84.00 COL priceCurrency VAL USD"
37122066,,1 Set D'Addario EJ16 Guitar Strings Light EJ16,1 Set D'Addario EJ16 Guitar Strings Light EJ16,7.92,USD,COL brand VAL  COL title VAL 1 Set D'Addario EJ16 Guitar Strings Light EJ16 COL description VAL 1 Set D'Addario EJ16 Guitar Strings Light EJ16 COL price VAL 7.92 COL priceCurrency VAL USD
64769259,,Сървър HEWLETT PACKARD HP 300GB 6G SAS 15K rpm SFF (2.5-inch) SC Enterprise 3yr Warranty Hard Drive,Сървър HEWLETT PACKARD HP 300GB 6G SAS 15K rpm SFF (2.5-inch) SC Enterprise 3yr Warranty Hard Drive,606.90,BGN,COL brand VAL  COL title VAL Сървър HEWLETT PACKARD HP 300GB 6G SAS 15K rpm SFF (2.5-inch) SC Enterprise 3yr Warranty Hard Drive COL description VAL Сървър HEWLETT PACKARD HP 300GB 6G SAS 15K rpm SFF (2.5-inch) SC Enterprise 3yr Warranty Hard Drive COL price VAL 606.90 COL priceCurrency VAL BGN
88146034,,ASUS GRAPHICS CARD TUFF RX 5700XT OC 8GB DDR6 1X HDMI 3X DISPLAY PORT 3 X FAN MAX DISPLAY SUPPORT:4 600W 3 YEAR CARRY IN WARRANTY,,,,COL brand VAL  COL title VAL ASUS GRAPHICS CARD TUFF RX 5700XT OC 8GB DDR6 1X HDMI 3X DISPLAY PORT 3 X FAN MAX DISPLAY SUPPORT:4 600W 3 YEAR CARRY IN WARRANTY COL description VAL  COL price VAL  COL priceCurrency VAL 
71989322,RAM,RAM Triple 25mm Ball Connector (RAM-B-289U),"Triple adapter 25mm Balls, to suit any RAM-B-201, 201C, 201A, or any RAM-B components.",66.00,AUD,"COL brand VAL RAM COL title VAL RAM Triple 25mm Ball Connector (RAM-B-289U) COL description VAL Triple adapter 25mm Balls, to suit any RAM-B-201, 201C, 201A, or any RAM-B components. COL price VAL 66.00 COL priceCurrency VAL AUD"
87238244,,Razer Mamba Elite Chroma Gaming Mus,"USB, 9 programmerbare knapper, 16000 DPI, RGB belysing , optisk gaming-mus",799.00,DKK,"COL brand VAL  COL title VAL Razer Mamba Elite Chroma Gaming Mus COL description VAL USB, 9 programmerbare knapper, 16000 DPI, RGB belysing , optisk gaming-mus COL price VAL 799.00 COL priceCurrency VAL DKK"
18525537,Corsair,CORSAIR DDR4 2133MHz 16GB 2x8GB 288 DIMM Unbuffered 13-15-15-28 Vengeance LPX Black Heat spreader 1.20V XMP2.0,,65.97,EUR,COL brand VAL Corsair COL title VAL CORSAIR DDR4 2133MHz 16GB 2x8GB 288 DIMM Unbuffered 13-15-15-28 Vengeance LPX Black Heat spreader 1.20V XMP2.0 COL description VAL  COL price VAL 65.97 COL priceCurrency VAL EUR
34826703,,AF-S 24–85mm F/3.5–4.5G ED VR,A high quality G-type standard zoom lens.,999.00,BAM,COL brand VAL  COL title VAL AF-S 24–85mm F/3.5–4.5G ED VR COL description VAL A high quality G-type standard zoom lens. COL price VAL 999.00 COL priceCurrency VAL BAM
28672534,,39mm Automatic Chronograph - Gulf Edition,Watch Dial:Dial Material: steel alternate finishing fixed bezel ; blue sunray brushed dial with flange with 60 second/minute scale ; Calibre Heuer02Watch Band:Material: blue alligator strapClasp: polished steel folding clasp with double safety push-buttonsMovement:Type: CALIBRE Heuer 02 - AUTOMATIC CHRONOGRAPHWater Resistance:100,7400.00,USD,COL brand VAL  COL title VAL 39mm Automatic Chronograph - Gulf Edition COL description VAL Watch Dial:Dial Material: steel alternate finishing fixed bezel ; blue sunray brushed dial with flange with 60 second/minute scale ; Calibre Heuer02Watch Band:Material: blue alligator strapClasp: polished steel folding clasp with double safety push-buttonsMovement:Type: CALIBRE Heuer 02 - AUTOMATIC CHRONOGRAPHWater Resistance:100 COL price VAL 7400.00 COL priceCurrency VAL USD
87392550,Hikvision,Hikvision DS-7208HUHI-K2/P 5MP 8 Channel TVI POC DVR & NVR Tribrid CCTV Recorder with Network and Mobile phone remote viewing,,,,COL brand VAL Hikvision COL title VAL Hikvision DS-7208HUHI-K2/P 5MP 8 Channel TVI POC DVR & NVR Tribrid CCTV Recorder with Network and Mobile phone remote viewing COL description VAL  COL price VAL  COL priceCurrency VAL 
1278405,,XG-1090 10-Speed Cassette,"Once again, SRAM pushes the envelope with their Powerdome X XG-1090 10-Speed Cassette. Light, stiff, quick, and quiet thanks to the ultra-strong, hollow, one-piece design and StealthRing...",315.00,USD,"COL brand VAL  COL title VAL XG-1090 10-Speed Cassette COL description VAL Once again, SRAM pushes the envelope with their Powerdome X XG-1090 10-Speed Cassette. Light, stiff, quick, and quiet thanks to the ultra-strong, hollow, one-piece design and StealthRing... COL price VAL 315.00 COL priceCurrency VAL USD"
6562952,,Pedale Shimano PD-RS500 SPD-SL,Pedale Shimano SPD-SLFara CatadioptriiPlacute incluse,212.00,RON,COL brand VAL  COL title VAL Pedale Shimano PD-RS500 SPD-SL COL description VAL Pedale Shimano SPD-SLFara CatadioptriiPlacute incluse COL price VAL 212.00 COL priceCurrency VAL RON
6555655,,G.SKILL Trident Z Neo (For AMD Ryzen) Series 16GB (2 x 8GB) 288-Pin RGB DDR4 SDRAM DDR4 3600 (PC4 28800) Desktop Memory Model F4-3600C16D-16GTZNC,VLSKU:105469DDR4 3600 (PC4 28800)Timing 18-22-22-42CAS Latency 18Voltage 1.35VCompatible with AMD Ryzen 3000 Series CPUs & AMD X570 Motherboards,154.99,CAD,COL brand VAL  COL title VAL G.SKILL Trident Z Neo (For AMD Ryzen) Series 16GB (2 x 8GB) 288-Pin RGB DDR4 SDRAM DDR4 3600 (PC4 28800) Desktop Memory Model F4-3600C16D-16GTZNC COL description VAL VLSKU:105469DDR4 3600 (PC4 28800)Timing 18-22-22-42CAS Latency 18Voltage 1.35VCompatible with AMD Ryzen 3000 Series CPUs & AMD X570 Motherboards COL price VAL 154.99 COL priceCurrency VAL CAD
57778897,,Crucial MX500 - solid state drive - 500 GB - SATA 6Gbs,Crucial MX500 500GB Solid State Drive,,,COL brand VAL  COL title VAL Crucial MX500 - solid state drive - 500 GB - SATA 6Gbs COL description VAL Crucial MX500 500GB Solid State Drive COL price VAL  COL priceCurrency VAL 
25553062,RAM,"RAM Motorbike Stem 25mm (1\"") Ball (RAM-B-342U)","This part is designed to fit into the cylindrical bore wall of fork stems and will work with stems that measure from 12 - 18mm (.5\"" – .71\"") at the following intervals:MetricStandard12mm.5\""14mm.55\""16mm.63\""18mm.71\""",32.00,AUD,"COL brand VAL RAM COL title VAL RAM Motorbike Stem 25mm (1\"") Ball (RAM-B-342U) COL description VAL This part is designed to fit into the cylindrical bore wall of fork stems and will work with stems that measure from 12 - 18mm (.5\"" – .71\"") at the following intervals:MetricStandard12mm.5\""14mm.55\""16mm.63\""18mm.71\"" COL price VAL 32.00 COL priceCurrency VAL AUD"
47322028,Corsair,Corsair Vengeance Lpx 16 Gb (2x8 Gb) Ddr4 Dram Dimm 3200 M Hz C16 Black Heat Spreader,Designed for high-performance overclocking on Intel 100 Series motherboardsVengeance LPX memory i...,0.0,AUD,COL brand VAL Corsair COL title VAL Corsair Vengeance Lpx 16 Gb (2x8 Gb) Ddr4 Dram Dimm 3200 M Hz C16 Black Heat Spreader COL description VAL Designed for high-performance overclocking on Intel 100 Series motherboardsVengeance LPX memory i... COL price VAL 0.0 COL priceCurrency VAL AUD
24547754,,AAA Replica Tag Heuer Formula 1 Automatic 43mm Mens Watch WAZ2011.BA0842,AAA Replica Tag Heuer Formula 1 Automatic 43mm Mens Watch WAZ2011.BA0842 for sale from China with good prices.,,,COL brand VAL  COL title VAL AAA Replica Tag Heuer Formula 1 Automatic 43mm Mens Watch WAZ2011.BA0842 COL description VAL AAA Replica Tag Heuer Formula 1 Automatic 43mm Mens Watch WAZ2011.BA0842 for sale from China with good prices. COL price VAL  COL priceCurrency VAL 
46966361,,APC SRT10KXLI Smart-UPS SRT 10kVA 230V,"APC SRT10KXLI Smart-UPS SRT 10kVA 230VModel: SRT10KXLI Includes: CD with software , Documentation CD , Installation guide , Temperature Probe , USB cable , Warranty card , Web/SNMP Management Card",6699,SGD,"COL brand VAL  COL title VAL APC SRT10KXLI Smart-UPS SRT 10kVA 230V COL description VAL APC SRT10KXLI Smart-UPS SRT 10kVA 230VModel: SRT10KXLI Includes: CD with software , Documentation CD , Installation guide , Temperature Probe , USB cable , Warranty card , Web/SNMP Management Card COL price VAL 6699 COL priceCurrency VAL SGD"
25695113,,"UVC-G4-PROUbiquiti Professional Indoor/Outdoor, 4K Video, 3x Optical Zoom, and POE support",,3.05,GHS,"COL brand VAL  COL title VAL UVC-G4-PROUbiquiti Professional Indoor/Outdoor, 4K Video, 3x Optical Zoom, and POE support COL description VAL  COL price VAL 3.05 COL priceCurrency VAL GHS"
20370090,,Shimano J04C Sintered Brake Pads with Fins,"Shimano J04C Sintered Brake Pads with FinsAlloy and Steel back plate using Ice-Tec heat radiation cooling fins with metal sintered brake pad. These pads will give you consistant stopping power and feel even on the longest descents!Key Features:Will fit XTR, XT, SLX & Alfine disc brakes.Pair of genuine Shimano replacement padsIf you need any help or have any questions about theShimanoJ04CSintered Brake Pads,please do not hesitate to get in touch with our knowledgeable and friendly team here at Sprockets Cycles.We are based in Ayrshire, just outside Glasgow, we keep everything in stock and would be we would be delighted help advise you on your purchase.",31.99,GBP,"COL brand VAL  COL title VAL Shimano J04C Sintered Brake Pads with Fins COL description VAL Shimano J04C Sintered Brake Pads with FinsAlloy and Steel back plate using Ice-Tec heat radiation cooling fins with metal sintered brake pad. These pads will give you consistant stopping power and feel even on the longest descents!Key Features:Will fit XTR, XT, SLX & Alfine disc brakes.Pair of genuine Shimano replacement padsIf you need any help or have any questions about theShimanoJ04CSintered Brake Pads,please do not hesitate to get in touch with our knowledgeable and friendly team here at Sprockets Cycles.We are based in Ayrshire, just outside Glasgow, we keep everything in stock and would be we would be delighted help advise you on your purchase. COL price VAL 31.99 COL priceCurrency VAL GBP"
7993978,,DS-7204HQHI-K1 Hikvision 4 Channel 3MP / 1080P HD-TVI Hybrid DVR with CVBS (Turbo4.0),"Key FeaturesH.265+/H.265/H.264+/H.264 encoding for the main streamSelf-adaptive HDTVI/HDCVI/AHD/CVBS signal inputFull channel 720P resolution real-time recording12.5fps recording on 1080PHDMI and VGA output at up to 1920x1080P resolutionAlso includes 1 x BNC (CVBS) Video Output for Spot OutputLong transmission distance over coax cableSupport up to 4-ch synchronous playback at 1080P resolutionInternet & Smart Phone compatibleDownloadManufacturers Spec Sheet (PDF)CompatibilityHD-TVI: Any Hikvision HD-TVI CameraAHD: Any AHD CCTV CameraAnalogue: Any Analogue CCTV CameraVideo / Audio InputVideo compressionH.265+/H.265/H.264+/H.264Analog and HD-TVI Video Input4CH; BNC interface (1.0Vp-p, 75 Ω)Supported Camera TypesSupport HDTVI input: 3MP,1080P/25Hz, 1080P/30Hz,720P/25Hz, 720P/30Hz, 720P/50Hz, 720P/60Hz,Support AHD input: 1080P/25Hz, 1080P/30Hz, 720P/25Hz, 720P/30HzSupport CVI input: 1080P/25Hz, 1080P/30Hz, 720P/25Hz, 720P/30HzSupport CVBS inputVideo Input InterfaceBNC (1.0 Vp-p, 75Ω)Audio compressionG.711uAudio input / Two-way audio in1-ch, RCA (2.0 Vp-p, 1 KΩ)Video / Audio OutputCVBS output1-ch, BNC(1.0Vp-p,75Ω), resolution:PAL:704x576HDMI / VGA outputoutput 1920 x 1080 / 60 Hz,1280 x 1024 / 60 Hz, 1280 x 720 / 60 Hz, 1024 x 768 / 60 HzEncoding resolutionWhen 1080p Lite mode not enabled: 3 MP/1080p/720p/VGA/WD1/4CIF/CIF;When 1080p Lite mode enabled: 3 MP/1080p lite/720p lite/VGA/WD1/4CIF/CIFFrame rateMain stream:When 1080p Lite mode not enabled: For 3 MP stream access: 3 MP/1080p/720p/VGA/WD1/4CIF/CIF@15fpsFor 1080p stream access: 1080p/720p@15fps; VGA/WD1/4CIF/CIF@25fps (P)/30fps (N)For 720p stream access: 720p/VGA/WD1/4CIF/CIF@25fps (P)/30fps (N)When 1080p Lite mode enabled: 3 MP@15fps1080p lite/720p lite/VGA/WD1/4CIF/CIF@25fps (P)/30fps (N)Sub-stream: WD1/4CIF@12fps; CIF@25fps (P)/30fps (N)Video bit rate32 Kbps - 6 MbpsStream typeVideo, Video & AudioAudio output1-ch, RCA (Linear, 1KΩ)Audio bit rate64 KbpsDual-streamSupportPlayback Resolution3 MP/1080p/720p/VGA/WD1/4CIF/CIFSynchronous playback4CHNetwork ManagementRemote Connections128Network ProtocolsTCP/IP, PPPoE, DHCP, Hik-connect Cloud P2P,DNS, DDNS, NTP, SADP, NFS, iSCSI, UPnP™, HTTPS,ONVIFHard DiskSATA1 SATA interfaceCapacityUp to 6 TB capacity for each diskExternal InterfaceNetwork interface1; 10M / 100M self-adaptive Ethernet interfaceSerial interface1; standard RS-485 serial interface, half-duplexUSB interface2, USB2.0GeneralPower supply12v DCConsumptionMax 6WWorking temperature-10 °C ~ +55 °CWorking humidity10% ~ 90%Chassis1U chassisDimensions (W x H x D)315 x 45 x 242 mm WeightApprox. 1.16Kg",,,"COL brand VAL  COL title VAL DS-7204HQHI-K1 Hikvision 4 Channel 3MP / 1080P HD-TVI Hybrid DVR with CVBS (Turbo4.0) COL description VAL Key FeaturesH.265+/H.265/H.264+/H.264 encoding for the main streamSelf-adaptive HDTVI/HDCVI/AHD/CVBS signal inputFull channel 720P resolution real-time recording12.5fps recording on 1080PHDMI and VGA output at up to 1920x1080P resolutionAlso includes 1 x BNC (CVBS) Video Output for Spot OutputLong transmission distance over coax cableSupport up to 4-ch synchronous playback at 1080P resolutionInternet & Smart Phone compatibleDownloadManufacturers Spec Sheet (PDF)CompatibilityHD-TVI: Any Hikvision HD-TVI CameraAHD: Any AHD CCTV CameraAnalogue: Any Analogue CCTV CameraVideo / Audio InputVideo compressionH.265+/H.265/H.264+/H.264Analog and HD-TVI Video Input4CH; BNC interface (1.0Vp-p, 75 Ω)Supported Camera TypesSupport HDTVI input: 3MP,1080P/25Hz, 1080P/30Hz,720P/25Hz, 720P/30Hz, 720P/50Hz, 720P/60Hz,Support AHD input: 1080P/25Hz, 1080P/30Hz, 720P/25Hz, 720P/30HzSupport CVI input: 1080P/25Hz, 1080P/30Hz, 720P/25Hz, 720P/30HzSupport CVBS inputVideo Input InterfaceBNC (1.0 Vp-p, 75Ω)Audio compressionG.711uAudio input / Two-way audio in1-ch, RCA (2.0 Vp-p, 1 KΩ)Video / Audio OutputCVBS output1-ch, BNC(1.0Vp-p,75Ω), resolution:PAL:704x576HDMI / VGA outputoutput 1920 x 1080 / 60 Hz,1280 x 1024 / 60 Hz, 1280 x 720 / 60 Hz, 1024 x 768 / 60 HzEncoding resolutionWhen 1080p Lite mode not enabled: 3 MP/1080p/720p/VGA/WD1/4CIF/CIF;When 1080p Lite mode enabled: 3 MP/1080p lite/720p lite/VGA/WD1/4CIF/CIFFrame rateMain stream:When 1080p Lite mode not enabled: For 3 MP stream access: 3 MP/1080p/720p/VGA/WD1/4CIF/CIF@15fpsFor 1080p stream access: 1080p/720p@15fps; VGA/WD1/4CIF/CIF@25fps (P)/30fps (N)For 720p stream access: 720p/VGA/WD1/4CIF/CIF@25fps (P)/30fps (N)When 1080p Lite mode enabled: 3 MP@15fps1080p lite/720p lite/VGA/WD1/4CIF/CIF@25fps (P)/30fps (N)Sub-stream: WD1/4CIF@12fps; CIF@25fps (P)/30fps (N)Video bit rate32 Kbps - 6 MbpsStream typeVideo, Video & AudioAudio output1-ch, RCA (Linear, 1KΩ)Audio bit rate64 KbpsDual-streamSupportPlayback Resolution3 MP/1080p/720p/VGA/WD1/4CIF/CIFSynchronous playback4CHNetwork ManagementRemote Connections128Network ProtocolsTCP/IP, PPPoE, DHCP, Hik-connect Cloud P2P,DNS, DDNS, NTP, SADP, NFS, iSCSI, UPnP™, HTTPS,ONVIFHard DiskSATA1 SATA interfaceCapacityUp to 6 TB capacity for each diskExternal InterfaceNetwork interface1; 10M / 100M self-adaptive Ethernet interfaceSerial interface1; standard RS-485 serial interface, half-duplexUSB interface2, USB2.0GeneralPower supply12v DCConsumptionMax 6WWorking temperature-10 °C ~ +55 °CWorking humidity10% ~ 90%Chassis1U chassisDimensions (W x H x D)315 x 45 x 242 mm WeightApprox. 1.16Kg COL price VAL  COL priceCurrency VAL "
84301060,Fuji,Instax Square film Black Frame,,฿370,THB,COL brand VAL Fuji COL title VAL Instax Square film Black Frame COL description VAL  COL price VAL ฿370 COL priceCurrency VAL THB
2674532,,WD 3D NAND 1TB PC SSD SATA III Solid State Drive - Blue | WDS100T2B0A,Award Winning WD Blue 3D NAND SATA SSD.Capacities up to 2TB with enhanced reliability.An active power draw up to 25% lower than previous generations of WD Blue SSD.,583.20,AED,COL brand VAL  COL title VAL WD 3D NAND 1TB PC SSD SATA III Solid State Drive - Blue | WDS100T2B0A COL description VAL Award Winning WD Blue 3D NAND SATA SSD.Capacities up to 2TB with enhanced reliability.An active power draw up to 25% lower than previous generations of WD Blue SSD. COL price VAL 583.20 COL priceCurrency VAL AED
63505292,SRAM,SRAM Disc Brake Pad Set Sintered with Steel Back,"Original equipment pads for no-compromise disc brake performance.Sintered with Steel Back fits SRAM Hydraulic Road Disc, Level Ultimate and Level TLMSpecificationsCompound:SinteredHeat Sink:NoBacking Plate Material:SteelPad Shape Number:37",25.0,USD,"COL brand VAL SRAM COL title VAL SRAM Disc Brake Pad Set Sintered with Steel Back COL description VAL Original equipment pads for no-compromise disc brake performance.Sintered with Steel Back fits SRAM Hydraulic Road Disc, Level Ultimate and Level TLMSpecificationsCompound:SinteredHeat Sink:NoBacking Plate Material:SteelPad Shape Number:37 COL price VAL 25.0 COL priceCurrency VAL USD"
22706128,,RAM Mounts B-309-7U Combination Base for 0.5in to 1.25in Handlebars or Brake & Clutch Control Clamps,,25.53,CAD,COL brand VAL  COL title VAL RAM Mounts B-309-7U Combination Base for 0.5in to 1.25in Handlebars or Brake & Clutch Control Clamps COL description VAL  COL price VAL 25.53 COL priceCurrency VAL CAD
17553753,,"Crystal Series 680X RGB Tempered Glass, No PSU, E-ATX, White, Mid Tower Case",Crystal Series 680X RGB ATX High Airflow Tempered Glass Smart Case — WhiteThe CORSAIR Crystal Series 680X RGB is a dual-chamber tempered glass ATX smart case boasting superb airflow and brilliant RGB lighting to efficiently cool and illuminate the most demanding systems.,339.23,USD,"COL brand VAL  COL title VAL Crystal Series 680X RGB Tempered Glass, No PSU, E-ATX, White, Mid Tower Case COL description VAL Crystal Series 680X RGB ATX High Airflow Tempered Glass Smart Case — WhiteThe CORSAIR Crystal Series 680X RGB is a dual-chamber tempered glass ATX smart case boasting superb airflow and brilliant RGB lighting to efficiently cool and illuminate the most demanding systems. COL price VAL 339.23 COL priceCurrency VAL USD"
40163790,,Brother HL-L6300DW - stampante - in bianco e nero - duplex - laser - A4/Legal - 1200 x 1200 dpi - fi,"1200 x 1200 dpi, 46ppm, 11.43 cm (4.5 ) LCD, 256MB, A4, Ethernet, WiFi, USB 2.0, 740W, 13.2kg",308.2,EUR,"COL brand VAL  COL title VAL Brother HL-L6300DW - stampante - in bianco e nero - duplex - laser - A4/Legal - 1200 x 1200 dpi - fi COL description VAL 1200 x 1200 dpi, 46ppm, 11.43 cm (4.5 ) LCD, 256MB, A4, Ethernet, WiFi, USB 2.0, 740W, 13.2kg COL price VAL 308.2 COL priceCurrency VAL EUR"
58023892,,"Epson Tower of Pisa 79XL (Prentar: 2,000 síður) XL DURABrite rautt blekhylki","Nánari lýsing frá framleiðanda:Barcode: 8715946536002Compatible Printer(s): WorkForce Pro WF-4630DWF/WF-5190DW/WF-4640DTWF/WF-5620DWF/WF-5110DW/WF-5690DWFForm Factor: Ink CartridgeInk Colour(s): MagentaInk Volume: 17.1Model Name: 79XLNew/Remanufactured: NewOriginal/Compatible: Original ManufacturerProduct Family: Tower of PisaProduct Type: Ink CartridgeSingle or Multi Colour Cartridge: SingleTotal: 1Yield: 2,000DURABrite Ultra ink17.1 ml Ink Volume",8897,ISK,"COL brand VAL  COL title VAL Epson Tower of Pisa 79XL (Prentar: 2,000 síður) XL DURABrite rautt blekhylki COL description VAL Nánari lýsing frá framleiðanda:Barcode: 8715946536002Compatible Printer(s): WorkForce Pro WF-4630DWF/WF-5190DW/WF-4640DTWF/WF-5620DWF/WF-5110DW/WF-5690DWFForm Factor: Ink CartridgeInk Colour(s): MagentaInk Volume: 17.1Model Name: 79XLNew/Remanufactured: NewOriginal/Compatible: Original ManufacturerProduct Family: Tower of PisaProduct Type: Ink CartridgeSingle or Multi Colour Cartridge: SingleTotal: 1Yield: 2,000DURABrite Ultra ink17.1 ml Ink Volume COL price VAL 8897 COL priceCurrency VAL ISK"
53732462,,"GIGABYTE AORUS GeForce RTX 2060 Super 8G Graphics Card, WINDFORCE Stack, 8GB 256-Bit GDDR6 | GV-N206SAORUS-8GC","NVIDIA Turing Architechure & Real Time Ray TracingAORUS Exclusive Halo Fan RGBWINDFORCE Cooling SystemIntuitive Controls with AORUS EngineCore Clock 1845 MHz8GB 256-Bit GDDR63 x HDMI, 3 x DisplayPort, 1 x USB Type-CPCI Express 3.0 x16",1985.50,AED,"COL brand VAL  COL title VAL GIGABYTE AORUS GeForce RTX 2060 Super 8G Graphics Card, WINDFORCE Stack, 8GB 256-Bit GDDR6 | GV-N206SAORUS-8GC COL description VAL NVIDIA Turing Architechure & Real Time Ray TracingAORUS Exclusive Halo Fan RGBWINDFORCE Cooling SystemIntuitive Controls with AORUS EngineCore Clock 1845 MHz8GB 256-Bit GDDR63 x HDMI, 3 x DisplayPort, 1 x USB Type-CPCI Express 3.0 x16 COL price VAL 1985.50 COL priceCurrency VAL AED"
74234448,AMD,AMD Ryzen 5 3400G VEGA Graphics AM4 CPU with Wraith Spire Cooler,"AMD Ryzen™ 5 3400G w/ RADEON™ RX VEGA 11 Graphics, AM4, Zen+, Quad Core, 8 Thread, 3.7GHz, 4.2GHz Turbo, 4MB, 65W, CPU",131.99,GBP,"COL brand VAL AMD COL title VAL AMD Ryzen 5 3400G VEGA Graphics AM4 CPU with Wraith Spire Cooler COL description VAL AMD Ryzen™ 5 3400G w/ RADEON™ RX VEGA 11 Graphics, AM4, Zen+, Quad Core, 8 Thread, 3.7GHz, 4.2GHz Turbo, 4MB, 65W, CPU COL price VAL 131.99 COL priceCurrency VAL GBP"
88365246,,"Garmin FENIX® 6 fenix 6X Saphir Edition Smartwatch \""Schwarz/Schiefergrau DLC\"" 010-02157-11",,679.19,EUR,"COL brand VAL  COL title VAL Garmin FENIX® 6 fenix 6X Saphir Edition Smartwatch \""Schwarz/Schiefergrau DLC\"" 010-02157-11 COL description VAL  COL price VAL 679.19 COL priceCurrency VAL EUR"
28534061,,MONITOR LED 23.8BENQ GW2480 MMEDIA NEGRO,MONITOR LED 23.8BENQ GW2480 MMEDIA NEGRO HDMI+VGA+DP/1920X1080/IPS/5ms/VESA 100X100 9H.LGDLA.TBE,144.96,EUR,COL brand VAL  COL title VAL MONITOR LED 23.8BENQ GW2480 MMEDIA NEGRO COL description VAL MONITOR LED 23.8BENQ GW2480 MMEDIA NEGRO HDMI+VGA+DP/1920X1080/IPS/5ms/VESA 100X100 9H.LGDLA.TBE COL price VAL 144.96 COL priceCurrency VAL EUR
42906184,,CM Case MasterBox Lite 5,CM Case MasterBox Lite 5 Kucista,144.00,BAM,COL brand VAL  COL title VAL CM Case MasterBox Lite 5 COL description VAL CM Case MasterBox Lite 5 Kucista COL price VAL 144.00 COL priceCurrency VAL BAM
25607937,APC,APC Smart-UPS 1000 LCD,,6645,SEK,COL brand VAL APC COL title VAL APC Smart-UPS 1000 LCD COL description VAL  COL price VAL 6645 COL priceCurrency VAL SEK
13883364,Gigabyte,Gigabyte AORUS GeForce RTX 2060 SUPER 8G,,2599.0,AED,COL brand VAL Gigabyte COL title VAL Gigabyte AORUS GeForce RTX 2060 SUPER 8G COL description VAL  COL price VAL 2599.0 COL priceCurrency VAL AED
75486692,Intel,BX80684I78700K Intel Core i7-8700K 6-Core 3.70GHz 12MB L3 Cache Socket 1151 Processor. New Retail Factory Sealed With Full Manufacturer Warranty.,BX80684I78700K Intel Core i7-8700K 6-Core 3.70GHz 12MB L3 Cache Socket 1151 Processor.PRODUCT FEATURES:General InformationBrand Name: IntelProduct Line: Core i7Product Model: i7-8700KProduct Name: Core i7 Hexa-core i7-8700K 3.7GHz Desktop ProcessorTechnical InformationProcessor Core: 6 CoreClock Speed: 3.70 GHzOver clocking Speed: 4.30 GHzL3 Cache: 12 MB64-bit Processing|: YesProcessor Socket: Socket H4 LGA-1151 Thermal Design Power: 95 W,445,USD,COL brand VAL Intel COL title VAL BX80684I78700K Intel Core i7-8700K 6-Core 3.70GHz 12MB L3 Cache Socket 1151 Processor. New Retail Factory Sealed With Full Manufacturer Warranty. COL description VAL BX80684I78700K Intel Core i7-8700K 6-Core 3.70GHz 12MB L3 Cache Socket 1151 Processor.PRODUCT FEATURES:General InformationBrand Name: IntelProduct Line: Core i7Product Model: i7-8700KProduct Name: Core i7 Hexa-core i7-8700K 3.7GHz Desktop ProcessorTechnical InformationProcessor Core: 6 CoreClock Speed: 3.70 GHzOver clocking Speed: 4.30 GHzL3 Cache: 12 MB64-bit Processing|: YesProcessor Socket: Socket H4 LGA-1151 Thermal Design Power: 95 W COL price VAL 445 COL priceCurrency VAL USD
19673382,CISCO,Catalyst 2960 24 10/100 + 2 1000BT LAN Base Image,,€ 2757.66,EUR,COL brand VAL CISCO COL title VAL Catalyst 2960 24 10/100 + 2 1000BT LAN Base Image COL description VAL  COL price VAL € 2757.66 COL priceCurrency VAL EUR
